text,word_count,source,topic
"In the European Union, there are certifying entities named ""Notified Bodies"", accredited by the European Member States. The Notified Bodies must ensure the effectiveness of the certification process for all medical devices apart from the class I devices where a declaration of conformity produced by the manufacturer is sufficient for marketing. Once a product has passed all the steps required by the Medical Device Directive, the device is entitled to bear a CE marking, indicating that the device is believed to be safe and effective when used as intended, and, therefore, it can be marketed within the European Union area.",100,https://en.wikipedia.org/wiki/Biomedical_engineering,Biomedical_engineering
"In the 20th and 21st centuries, with the advent of computer models and big data, meteorology has become increasingly dependent on numerical methods and computer simulations. This has greatly improved weather forecasting and climate predictions. Additionally, meteorology has expanded to include other areas such as air quality, atmospheric chemistry, and climatology. The advancement in observational, theoretical and computational technologies has enabled ever more accurate weather predictions and understanding of weather pattern and air pollution. In current time, with the advancement in weather forecasting and satellite technology, meteorology has become an integral part of everyday life, and is used for many purposes such as aviation, agriculture, and disaster management.[citation needed]",109,https://en.wikipedia.org/wiki/Meteorology,Meteorology
"In the 1960s, the chaotic nature of the atmosphere was first observed and mathematically described by Edward Lorenz, founding the field of chaos theory. These advances have led to the current use of ensemble forecasting in most major forecasting centers, to take into account uncertainty arising from the chaotic nature of the atmosphere. Mathematical models used to predict the long term weather of the Earth (climate models), have been developed that have a resolution today that are as coarse as the older weather prediction models. These climate models are used to investigate long-term climate shifts, such as what effects might be caused by human emission of greenhouse gases.",108,https://en.wikipedia.org/wiki/Meteorology,Meteorology
"Remote sensing, as used in meteorology, is the concept of collecting data from remote weather events and subsequently producing weather information. The common types of remote sensing are Radar, Lidar, and satellites (or photogrammetry). Each collects data about the atmosphere from a remote location and, usually, stores the data where the instrument is located. Radar and Lidar are not passive because both use EM radiation to illuminate a specific portion of the atmosphere. Weather satellites along with more general-purpose Earth-observing satellites circling the earth at various altitudes have become an indispensable tool for studying a wide range of phenomena from forest fires to El Niño.",105,https://en.wikipedia.org/wiki/Meteorology,Meteorology
"Mesoscale meteorology is the study of atmospheric phenomena that has horizontal scales ranging from 1 km to 1000 km and a vertical scale that starts at the Earth's surface and includes the atmospheric boundary layer, troposphere, tropopause, and the lower section of the stratosphere. The terms meso-alpha, meso-beta, and meso-gamma to classify the horizontal scales of atmospheric processes were introduced to the field of mesoscale meteorology by Isidoro Orlanski. Mesoscale timescales last from less than a day to multiple weeks. The events typically of interest are thunderstorms, squall lines, fronts, precipitation bands in tropical and extratropical cyclones, and topographically generated weather systems such as mountain waves and sea and land breezes.",111,https://en.wikipedia.org/wiki/Meteorology,Meteorology
"Global scale meteorology is the study of weather patterns related to the transport of heat from the tropics to the poles. Very large scale oscillations are of importance at this scale. These oscillations have time periods typically on the order of months, such as the Madden–Julian oscillation, or years, such as the El Niño–Southern Oscillation and the Pacific decadal oscillation. Global scale meteorology pushes into the range of climatology. The traditional definition of climate is pushed into larger timescales and with the understanding of the longer time scale global oscillations, their effect on climate and weather disturbances can be included in the synoptic and mesoscale timescales predictions.",107,https://en.wikipedia.org/wiki/Meteorology,Meteorology
"In the extreme case of performance-enhancing substances, athletes, particularly bodybuilders may choose to use illegal substances such as anabolic steroids. These compounds which are related to the hormone testosterone, can quickly build mass and strength, but have many adverse effects such as high blood pressure and negative gender specific effects. Blood doping, another illegal ergogenic, was discovered in the 1940s when it was used by World War II pilots. Blood doping also known as blood transfusions, increases oxygen delivery to exercising tissues and has been demonstrated to improve performance in endurance sports, such as long-distance cycling. Blood doping is banned by International Olympic Committee and other International Sport Authorities and Federations.",111,https://en.wikipedia.org/wiki/Sports_nutrition,Sports_nutrition
"Insulin is a hormone that facilitates the transport of glucose from blood into cells, thereby reducing blood glucose (blood sugar). Insulin is released by the pancreas in response to carbohydrates consumed in the diet. In states of insulin resistance, the same amount of insulin does not have the same effect on glucose transport and blood sugar levels. There are many causes of insulin resistance and the underlying process is still not completely understood. Risk factors for insulin resistance include obesity, sedentary lifestyle, family history of diabetes, various health conditions, and certain medications. Insulin resistance is considered a component of the metabolic syndrome. Insulin resistance can be improved or reversed with lifestyle approaches, such as weight reduction, exercise, and dietary changes.",120,https://en.wikipedia.org/wiki/Insulin_resistance,Insulin_resistance
"In states of insulin resistance, beta cells in the pancreas increase their production of insulin. This causes high blood insulin (hyperinsulinemia) to compensate for the high blood glucose. During this compensated phase of insulin resistance, beta cell function is upregulated, insulin levels are higher, and blood glucose levels are still maintained. If compensatory insulin secretion fails, then either fasting (impaired fasting glucose) or postprandial (impaired glucose tolerance) glucose concentrations increase. Eventually, type 2 diabetes occurs when glucose levels become higher as the resistance increases and compensatory insulin secretion fails. The inability of the β-cells to produce sufficient insulin in a condition of hyperglycemia is what characterizes the transition from insulin resistance to type 2 diabetes.",115,https://en.wikipedia.org/wiki/Insulin_resistance,Insulin_resistance
"Patients initially receive 25 μg of octreotide (Sandostatin) in 5 mL of normal saline over 3 to 5 minutes via intravenous infusion (IV) as an initial bolus, and then, are infused continuously with an intravenous infusion of somatostatin (0.27 μg/m2/min) to suppress endogenous insulin and glucose secretion. Next, insulin and 20% glucose are infused at rates of 32 and 267 mg/m2/min, respectively. Blood glucose is checked at zero, 30, 60, 90, and 120 minutes, and thereafter, every 10 minutes for the last half-hour of the test. These last four values are averaged to determine the steady-state plasma glucose level (SSPG). Subjects with an SSPG greater than 150 mg/dL are considered to be insulin-resistant.",113,https://en.wikipedia.org/wiki/Insulin_resistance,Insulin_resistance
"Furthermore, physical training has also generally been seen to be an effective antagonist of insulin resistance in obese or overweight children and adolescents (under the age of 19). As per the 2016 systematic review and meta-analysis conducted by Marson et al., aerobic exercise is associated with fasting insulin reduction; however, resistance and combined exercise are not. The authors caution against demeaning the importance of resistance and combined exercise, as this type of training is generally less researched than aerobic training. Overall, physical training can be used in both adolescents and adults to prevent the progression of insulin resistance and future possible metabolic and cardiovascular disease.",105,https://en.wikipedia.org/wiki/Insulin_resistance,Insulin_resistance
"Some scholars go as far as to claim that neither insulin resistance, nor obesity really are metabolic disorders per se, but simply adaptive responses to sustained caloric surplus, intended to protect bodily organs from lipotoxicity (unsafe levels of lipids in the bloodstream and tissues): ""Obesity should therefore not be regarded as a pathology or disease, but rather as the normal, physiologic response to sustained caloric surplus... As a consequence of the high level of lipid accumulation in insulin target tissues including skeletal muscle and liver, it has been suggested that exclusion of glucose from lipid-laden cells is a compensatory defense against further accumulation of lipogenic substrate.""",106,https://en.wikipedia.org/wiki/Insulin_resistance,Insulin_resistance
"These developments, as well as the results from embryology and paleontology, were synthesized in the 1859 publication of Charles Darwin's theory of evolution by natural selection; in this Darwin placed the theory of organic evolution on a new footing, by explaining the processes by which it can occur, and providing observational evidence that it had done so. Darwin's theory was rapidly accepted by the scientific community and soon became a central axiom of the rapidly developing science of biology. The basis for modern genetics began with the work of Gregor Mendel on peas in 1865, although the significance of his work was not realized at the time.",107,https://en.wikipedia.org/wiki/Zoology,Zoology
"Darwin gave a new direction to morphology and physiology, by uniting them in a common biological theory: the theory of organic evolution. The result was a reconstruction of the classification of animals upon a genealogical basis, fresh investigation of the development of animals, and early attempts to determine their genetic relationships. The end of the 19th century saw the fall of spontaneous generation and the rise of the germ theory of disease, though the mechanism of inheritance remained a mystery. In the early 20th century, the rediscovery of Mendel's work led to the rapid development of genetics, and by the 1930s the combination of population genetics and natural selection in the modern synthesis created evolutionary biology.",116,https://en.wikipedia.org/wiki/Zoology,Zoology
"Although the study of animal life is ancient, its scientific incarnation is relatively modern. This mirrors the transition from natural history to biology at the start of the 19th century. Since Hunter and Cuvier, comparative anatomical study has been associated with morphography, shaping the modern areas of zoological investigation: anatomy, physiology, histology, embryology, teratology and ethology. Modern zoology first arose in German and British universities. In Britain, Thomas Henry Huxley was a prominent figure. His ideas were centered on the morphology of animals. Many consider him the greatest comparative anatomist of the latter half of the 19th century. Similar to Hunter, his courses were composed of lectures and laboratory practical classes in contrast to the previous format of lectures only.",120,https://en.wikipedia.org/wiki/Zoology,Zoology
"Further, each kingdom is broken down recursively until each species is separately classified. The order is: Domain; kingdom; phylum; class; order; family; genus; species. The scientific name of an organism is generated from its genus and species. For example, humans are listed as Homo sapiens. Homo is the genus, and sapiens the specific epithet, both of them combined make up the species name. When writing the scientific name of an organism, it is proper to capitalize the first letter in the genus and put all of the specific epithet in lowercase. Additionally, the entire term may be italicized or underlined.",100,https://en.wikipedia.org/wiki/Zoology,Zoology
"Physiology studies the mechanical, physical, and biochemical processes of living organisms by attempting to understand how all of the structures function as a whole. The theme of ""structure to function"" is central to biology. Physiological studies have traditionally been divided into plant physiology and animal physiology, but some principles of physiology are universal, no matter what particular organism is being studied. For example, what is learned about the physiology of yeast cells can also apply to human cells. The field of animal physiology extends the tools and methods of human physiology to non-human species. Physiology studies how, for example, the nervous, immune, endocrine, respiratory, and circulatory systems function and interact.",110,https://en.wikipedia.org/wiki/Zoology,Zoology
"Molecular biology studies the common genetic and developmental mechanisms of animals and plants, attempting to answer the questions regarding the mechanisms of genetic inheritance and the structure of the gene. In 1953, James Watson and Francis Crick described the structure of DNA and the interactions within the molecule, and this publication jump-started research into molecular biology and increased interest in the subject. While researchers practice techniques specific to molecular biology, it is common to combine these with methods from genetics and biochemistry. Much of molecular biology is quantitative, and recently a significant amount of work has been done using computer science techniques such as bioinformatics and computational biology.",108,https://en.wikipedia.org/wiki/Zoology,Zoology
"Cosmology (from Ancient Greek κόσμος (cosmos) 'the universe, the world' and λογία (logia) 'study of') is a branch of physics and metaphysics dealing with the nature of the universe, the cosmos. The term cosmology was first used in English in 1656 in Thomas Blount's Glossographia, and in 1731 taken up in Latin by German philosopher Christian Wolff in Cosmologia Generalis. Religious or mythological cosmology is a body of beliefs based on mythological, religious, and esoteric literature and traditions of creation myths and eschatology. In the science of astronomy, cosmology is concerned with the study of the chronology of the universe.",100,https://en.wikipedia.org/wiki/Cosmology,Cosmology
"Physical cosmology is the branch of physics and astrophysics that deals with the study of the physical origins and evolution of the universe. It also includes the study of the nature of the universe on a large scale. In its earliest form, it was what is now known as ""celestial mechanics,"" the study of the heavens. Greek philosophers Aristarchus of Samos, Aristotle, and Ptolemy proposed different cosmological theories. The geocentric Ptolemaic system was the prevailing theory until the 16th century when Nicolaus Copernicus, and subsequently Johannes Kepler and Galileo Galilei, proposed a heliocentric system. This is one of the most famous examples of epistemological rupture in physical cosmology.",108,https://en.wikipedia.org/wiki/Cosmology,Cosmology
"Modern scientific cosmology is widely considered to have begun in 1917 with Albert Einstein's publication of his final modification of general relativity in the paper ""Cosmological Considerations of the General Theory of Relativity"" (although this paper was not widely available outside of Germany until the end of World War I). General relativity prompted cosmogonists such as Willem de Sitter, Karl Schwarzschild, and Arthur Eddington to explore its astronomical ramifications, which enhanced the ability of astronomers to study very distant objects. Physicists began changing the assumption that the universe was static and unchanging. In 1922, Alexander Friedmann introduced the idea of an expanding universe that contained moving matter.",107,https://en.wikipedia.org/wiki/Cosmology,Cosmology
"According to the official estimates of the United Nations, the WHO/ILO Joint Estimate of the Work-related Burden of Disease and Injury, almost 2 million people die each year due to exposure to occupational risk factors. Globally, more than 2.78 million people die annually as a result of workplace-related accidents or diseases, corresponding to one death every fifteen seconds. There are an additional 374 million non-fatal work-related injuries annually. It is estimated that the economic burden of occupational-related injury and death is nearly four per cent of the global gross domestic product each year. The human cost of this adversity is enormous.",101,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"A wide array of workplace hazards can damage the health and safety of people at work. These include but are not limited to, ""chemicals, biological agents, physical factors, adverse ergonomic conditions, allergens, a complex network of safety risks,"" as well a broad range of psychosocial risk factors. Personal protective equipment can help protect against many of these hazards. A landmark study conducted by the World Health Organization and the International Labour Organization found that exposure to long working hours is the occupational risk factor with the largest attributable burden of disease, i.e. an estimated 745,000 fatalities from ischemic heart disease and stroke events in 2016. This makes overwork the globally leading occupational health risk factor.",115,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"In the UK there were 135 fatal injuries at work in financial year 2022–2023, compared with 651 in 1974 (the year when the Health and Safety at Work Act was promulgated). The fatal injury rate declined from 2.1 fatalities per 100,000 workers in 1981 to 0.41 in financial year 2022–2023. Over recent decades reductions in both fatal and non-fatal workplace injuries have been very significant. However, illnesses statistics have not uniformly improved: while musculoskeletal disorders have diminished, the rate of self-reported work-related stress, depression or anxiety has increased, and the rate of mesothelioma deaths has remained broadly flat (due to past asbestos exposures).",103,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"National management system standards for occupational health and safety include AS/NZS 4801 for Australia and New Zealand (now superseded by ISO 45001), CSA Z1000:14 for Canada (which is due to be discontinued in favor of CSA Z45001:19, the Canadian adoption of ISO 45000) and ANSI/ASSP Z10 for the United States. In Germany, the Bavarian state government, in collaboration with trade associations and private companies, issued their OHRIS standard for occupational health and safety management systems. A new revision was issued in 2018. The Taiwan Occupational Safety and Health Management System (TOSHMS) was issued in 1997 under the auspices of Taiwan's Occupational Safety and Health Administration.",105,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"""Hazard"", ""risk"", and ""outcome"" are used in other fields to describe e.g., environmental damage or damage to equipment. However, in the context of OSH, ""harm"" generally describes the direct or indirect degradation, temporary or permanent, of the physical, mental, or social well-being of workers. For example, repetitively carrying out manual handling of heavy objects is a hazard. The outcome could be a musculoskeletal disorder (MSD) or an acute back or joint injury. The risk can be expressed numerically (e.g., a 0.5 or 50/50 chance of the outcome occurring during a year), in relative terms (e.g., ""high/medium/low""), or with a multi-dimensional classification scheme (e.g., situation-specific risks).[citation needed]",106,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"In Canada, workers are covered by provincial or federal labor codes depending on the sector in which they work. Workers covered by federal legislation (including those in mining, transportation, and federal employment) are covered by the Canada Labour Code; all other workers are covered by the health and safety legislation of the province in which they work.[citation needed] The Canadian Centre for Occupational Health and Safety (CCOHS), an agency of the Government of Canada, was created in 1978 by an act of parliament. The act was based on the belief that all Canadians had ""a fundamental right to a healthy and safe working environment."" CCOHS is mandated to promote safe and healthy workplaces and help prevent work-related injuries and illnesses.",120,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"The Japanese Ministry of Health, Labor and Welfare (MHLW) is the governmental agency overseeing occupational safety and health in Japan. The MHLW is responsible for enforcing Industrial Safety and Health Act of 1972 – the key piece of OSH legislation in Japan –, setting regulations and guidelines, supervising labor inspectors who monitor workplaces for compliance with safety and health standards, investigating accidents, and issuing orders to improve safety conditions. The Labor Standards Bureau is an arm of MHLW tasked with supervising and guiding businesses, inspecting manufacturing facilities for safety and compliance, investigating accidents, collecting statistics, enforcing regulations and administering fines for safety violations, and paying accident compensation for injured workers.",110,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"OSHA was established in 1971 under the Department of Labor. It has headquarters in Washington, DC, and ten regional offices, further broken down into districts, each organized into three sections: compliance, training, and assistance. Its stated mission is ""to ensure safe and healthful working conditions for workers by setting and enforcing standards and by providing training, outreach, education and assistance."" The original plan was for OSHA to oversee 50 state plans with OSHA funding 50% of each plan, but this did not work out that way: As of 2023[update] there are 26 approved state plans (with four covering only public employees) and OSHA manages the plan in the states not participating.",111,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"OSHA develops safety standards in the Code of Federal Regulations and enforces those safety standards through compliance inspections conducted by Compliance Officers; enforcement resources are focused on high-hazard industries. Worksites may apply to enter OSHA's Voluntary Protection Program (VPP). A successful application leads to an on-site inspection; if this is passed, the site gains VPP status and OSHA no longer inspect it annually nor (normally) visit it unless there is a fatal accident or an employee complaint until VPP revalidation (after three–five years). VPP sites generally have injury and illness rates less than half the average for their industry.[citation needed]",100,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"Those in the field of occupational safety and health come from a wide range of disciplines and professions including medicine, occupational medicine, epidemiology, physiotherapy and rehabilitation, psychology, human factors and ergonomics, and many others. Professionals advise on a broad range of occupational safety and health matters. These include how to avoid particular pre-existing conditions causing a problem in the occupation, correct posture, frequency of rest breaks, preventive actions that can be undertaken, and so forth. The quality of occupational safety is characterized by (1) the indicators reflecting the level of industrial injuries, (2) the average number of days of incapacity for work per employer, (3) employees' satisfaction with their work conditions and (4) employees' motivation to work safely.",118,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"On an international scale, the World Health Organization (WHO) and the International Labour Organization (ILO) have begun focusing on labor environments in developing nations with projects such as Healthy Cities. Many of these developing countries are stuck in a situation in which their relative lack of resources to invest in OSH leads to increased costs due to work-related illnesses and accidents.[citation needed] The ILO estimates that work-related illness and accidents cost up to 10% of GDP in Latin America, compared with just 2.6% to 3.8% in the EU. There is continued use of asbestos, a notorious hazard, in some developing countries. So asbestos-related disease is expected to continue to be a significant problem well into the future.[citation needed]",118,https://en.wikipedia.org/wiki/Occupational_health,Occupational_health
"Polyphenols, such as lignin, are larger molecules (macromolecules). Their upper molecular weight limit is about 800 daltons, which allows for the possibility to rapidly diffuse across cell membranes so that they can reach intracellular sites of action or remain as pigments once the cell senesces. Hence, many larger polyphenols are biosynthesized in situ from smaller polyphenols to non-hydrolyzable tannins and remain undiscovered in the plant matrix. Most polyphenols contain repeating phenolic moieties of pyrocatechol, resorcinol, pyrogallol, and phloroglucinol connected by esters (hydrolyzable tannins) or more stable C-C bonds (nonhydrolyzable condensed tannins). Proanthocyanidins are mostly polymeric units of catechin and epicatechin.",100,https://en.wikipedia.org/wiki/Polyphenol,Polyphenol
"Polyphenols are a large, diverse group of compounds, making it difficult to determine their biological effects. They are not considered nutrients, as they are not used for growth, survival or reproduction, nor do they provide dietary energy. Therefore, they do not have recommended daily intake levels, as exist for vitamins, minerals, and fiber. In the United States, the Food and Drug Administration issued guidance to manufacturers that polyphenols cannot be mentioned on food labels as antioxidant nutrients unless physiological evidence exists to verify such a qualification and a Dietary Reference Intake value has been established – characteristics which have not been determined for polyphenols.",104,https://en.wikipedia.org/wiki/Polyphenol,Polyphenol
"Modern advances in personalized medicine rely on technology that confirms a patient's fundamental biology, DNA, RNA, or protein, which ultimately leads to confirming disease. For example, personalised techniques such as genome sequencing can reveal mutations in DNA that influence diseases ranging from cystic fibrosis to cancer. Another method, called RNA-seq, can show which RNA molecules are involved with specific diseases. Unlike DNA, levels of RNA can change in response to the environment. Therefore, sequencing RNA can provide a broader understanding of a person's state of health. Recent studies have linked genetic differences between individuals to RNA expression, translation, and protein levels.",101,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"The concepts of personalised medicine can be applied to new and transformative approaches to health care. Personalised health care is based on the dynamics of systems biology and uses predictive tools to evaluate health risks and to design personalised health plans to help patients mitigate risks, prevent disease and to treat it with precision when it occurs. The concepts of personalised health care are receiving increasing acceptance with the Veterans Administration committing to personalised, proactive patient driven care for all veterans. In some instances personalised health care can be tailored to the markup of the disease causing agent instead of the patient's genetic markup; examples are drug resistant bacteria or viruses.",111,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Precision medicine often involves the application of panomic analysis and systems biology to analyze the cause of an individual patient's disease at the molecular level and then to utilize targeted treatments (possibly in combination) to address that individual patient's disease process. The patient's response is then tracked as closely as possible, often using surrogate measures such as tumor load (versus true outcomes, such as five-year survival rate), and the treatment finely adapted to the patient's response. The branch of precision medicine that addresses cancer is referred to as ""precision oncology"". The field of precision medicine that is related to psychiatric disorders and mental health is called ""precision psychiatry.""",108,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Multiple genes collectively influence the likelihood of developing many common and complex diseases. Personalised medicine can also be used to predict a person's risk for a particular disease, based on one or even several genes. This approach uses the same sequencing technology to focus on the evaluation of disease risk, allowing the physician to initiate preventive treatment before the disease presents itself in their patient. For example, if it is found that a DNA mutation increases a person's risk of developing Type 2 Diabetes, this individual can begin lifestyle changes that will lessen their chances of developing Type 2 Diabetes later in life.[citation needed]",104,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Artificial intelligence is providing a paradigm shift toward precision medicine. Machine learning algorithms are used for genomic sequence and to analyze and draw inferences from the vast amounts of data patients and healthcare institutions recorded in every moment. AI techniques are used in precision cardiovascular medicine to understand genotypes and phenotypes in existing diseases, improve the quality of patient care, enable cost-effectiveness, and reduce readmission and mortality rates. A 2021 paper reported that machine learning was able to predict the outcomes of Phase III clinical trials (for treatment of prostate cancer) with 76% accuracy. This suggests that clinical trial data could provide a practical source for machine learning-based tools for precision medicine.[citation needed]",113,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Theranostics is a personalized approach in nuclear medicine, using similar molecules for both imaging (diagnosis) and therapy. The term is a portmanteau of ""therapeutics"" and ""diagnostics"". Its most common applications are attaching radionuclides (either gamma or positron emitters) to molecules for SPECT or PET imaging, or electron emitters for radiotherapy.[citation needed] One of the earliest examples is the use of radioactive iodine for treatment of people with thyroid cancer. Other examples include radio-labelled anti-CD20 antibodies (e.g. Bexxar) for treating lymphoma, Radium-223 for treating bone metastases, Lutetium-177 DOTATATE for treating neuroendocrine tumors and Lutetium-177 PSMA for treating prostate cancer. A commonly used reagent is fluorodeoxyglucose, using the isotope fluorine-18.",108,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Through the use of genomics (microarray), proteomics (tissue array), and imaging (fMRI, micro-CT) technologies, molecular-scale information about patients can be easily obtained. These so-called molecular biomarkers have proven powerful in disease prognosis, such as with cancer. The main three areas of cancer prediction fall under cancer recurrence, cancer susceptibility and cancer survivability. Combining molecular scale information with macro-scale clinical data, such as patients' tumor type and other risk factors, significantly improves prognosis. Consequently, given the use of molecular biomarkers, especially genomics, cancer prognosis or prediction has become very effective, especially when screening a large population. Essentially, population genomics screening can be used to identify people at risk for disease, which can assist in preventative efforts.",115,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Moreover, we could refer to the privacy issue at all layers of personalized medicine from discovery to treatment. One of the leading issues is the consent of the patients to have their information used in genetic testing algorithms primarily AI algorithms. The consent of the institution who is providing the data to be used is of prominent concern as well. In 2008, the Genetic Information Nondiscrimination Act (GINA) was passed in an effort to minimize the fear of patients participating in genetic research by ensuring that their genetic information will not be misused by employers or insurers. On February 19, 2015, FDA issued a press release titled: ""FDA permits marketing of first direct-to-consumer genetic carrier test for Bloom syndrome.",119,https://en.wikipedia.org/wiki/Precision_medicine,Precision_medicine
"Allergic sensitization can occur via skin antigen exposure, which usually manifests as hives. The skin has been suggested to be a critical sensitization route for peanut-allergic individuals. Peanut allergies are much more common in adults who had oozing and crusted skin rashes as infants, reinforcing that those with disrupted epithelial barriers, notably the skin barrier, are more prone to skin sensitization. Environmental factors, such as exposure to food, microorganisms, creams, and detergents, may lead to skin barrier dysfunction. Several studies reveal that children exposed to skin creams containing peanut oil are reported to have a higher risk of peanut allergy, suggesting that impaired skin may be a risk factor for sensitization.",111,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"Cross-contamination of food occurs when allergens are unintentionally transferred from one food item to another, often through shared cooking equipment, not properly cleaned surfaces, or utensils. This can lead to severe allergic reactions in individuals with food allergies, even if the allergen is present in trace amounts. To mitigate risks, food labeling regulations such as in the United States, require manufacturers to clearly indicate potential allergens on packaging, often with statements like ""may contain"" or ""processed in a facility that handles."" Proper handling practices, such as thorough cleaning and separation of allergen-free foods, are essential in both commercial and home kitchens to prevent cross-contact and ensure safety for those with food allergies.",112,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"Allergic reactions are abnormal immune responses to certain substances that are normally harmless. When immune cells encounter the allergenic protein, IgE antibodies are produced; this is similar to the immune system's reaction to foreign pathogens. The IgE antibodies identify the allergenic proteins as harmful and initiate the allergic reaction. The harmful proteins are those that do not break down due to the strong bonds of the protein. IgE antibodies bind to a receptor on the surface of the protein, creating a tag, just as a virus or parasite becomes tagged. Why some proteins do not denature and subsequently trigger allergic reactions and hypersensitivity while others do is not entirely clear.",110,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"Food allergies have become increasingly prevalent in industrialized/westernized nations over the last 2–3 decades. An estimated 15 million people currently have food allergies in the United States. In 1997, 0.4% children in the United States were reported to have peanut allergy, yet this number markedly rose to 1.4% in 2008. In Australia, hospital admission rates for food-induced anaphylaxis increased by an average of 13.2% from 1994–2005. One possible explanation for the rise in food allergy is the ""old friends"" hypothesis, which suggests that non-disease-causing organisms, such as helminths, could protect against allergy. Therefore, reduced exposure to these organisms, particularly in developed countries, could have contributed towards the increase.[citation needed]",109,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"The prevalence of certain food allergies is suggested to depend partly on the geographical area and country. For instance, allergy to buckwheat flour, used for soba noodles, is more common in Japan than peanuts, tree nuts or foods made from soy beans. Also, shellfish allergy is the most common cause of anaphylaxis in adults and adolescents particularly in East Asian countries like Hong Kong, Taiwan, Singapore, and Thailand. Individuals in East Asia have further developed an allergy to rice, which forms a large part of their diet. Another example is that, out of nine European countries, egg allergy was found[by whom?] to be most prevalent in the UK and least prevalent in Greece.[citation needed]",114,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"The value of allergen labeling other than for intentional ingredients is controversial. This concerns labeling for ingredients present unintentionally as a consequence of cross-contact or cross-contamination at any point along the food chain (during raw material transportation, storage or handling, due to shared equipment for processing and packaging, etc.). Experts in this field propose that if allergen labeling is to be useful to consumers, and healthcare professionals who advise and treat those consumers, ideally there should be agreement on which foods require labeling, threshold quantities below which labeling may be of no purpose, and validation of allergen detection methods to test and potentially recall foods that were deliberately or inadvertently contaminated.",111,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"There is a scientific consensus that available food derived from genetically modified crops poses no greater risk to human health than conventional food, and a 2016 U.S. National Academy of Sciences report concluded that there is no relationship between consumption of genetically modified foods and the increase in prevalence of food allergies. However, there are concerns that genetically modified foods, also described as foods sourced from genetically modified organisms, could be responsible for allergic reactions, and that the widespread acceptance of these types of foods may be responsible for what is a real or perceived increase in the percentage of people with allergies.",103,https://en.wikipedia.org/wiki/Food_allergy,Food_allergy
"Physical activity interventions, such as tai chi, yoga, and Pilates, promote harmony of the mind and body through total body awareness. These practices incorporate breathing techniques, meditation, and a wide variety of movements while training the body to perform functionally by increasing strength, flexibility, and range of motion. Physical activity can also benefit chronic sufferers by reducing inflammation and sensitivity and boosting overall energy. Physical activity and exercise may improve chronic pain (pain lasting more than 12 weeks), and overall quality of life, while minimizing the need for pain medications. More specifically, walking has been effective in improving pain management in chronic low back pain.",105,https://en.wikipedia.org/wiki/Pain_management,Pain_management
"Research has found evidence that light therapy such as low level laser therapy is an effective therapy for relieving low back pain. Instead of thermal therapy, where reactant energy is originated through heat, Low-Level Light Therapy (LLLT) utilizes photochemical reactions requiring light to function.[citation needed] Photochemical reactions need light in order to function. Photons, the energy created from light, from these photochemical reactions provide the reactants with energy to embed in muscles, thus managing pain. One study conducted by Stausholm et al. showed that at certain wavelengths, LLLT reduced pain in participants with knee osteoarthritis. LLLT stimulates a variety of cell types, which in turn can help treat tendonitis, arthritis, and pain relating to muscles.[citation needed]",116,https://en.wikipedia.org/wiki/Pain_management,Pain_management
"The World Health Organization (WHO) recommends a pain ladder for managing pain relief with pharmaceutical medicine. It was first described for use in cancer pain. However it can be used by medical professionals as a general principle when managing any type of pain. In the treatment of chronic pain, the three-step WHO Analgesic Ladder provides guidelines for selecting the appropriate medicine. The exact medications recommended will vary by country and the individual treatment center, but the following gives an example of the WHO approach to treating chronic pain with medications. If, at any point, treatment fails to provide adequate pain relief, then the doctor and patient move onto the next step.[citation needed]",112,https://en.wikipedia.org/wiki/Pain_management,Pain_management
