"answer","word_count"
"Most buffets I've been to are pre-pay. I've gone to the North Richland Hills, Texas Golden Corral 15 minutes before 4 pm dinner, and still got to pay the lower price lunch rate. I've arrived at their weekend breakfast 30 minutes before switchover to lunch, and paid the lower breakfast rate. Recent Google reviews have reported declining service and roaches in food, so I haven't been to that GC in awhile. Cicis Pizza has one price all day, 7 days a week. Less than 10 gets you a buffet and large soft drink.","108"
"No, you're right. Liberals are critiqued by the left as well as other establishment groups, so they've got jack to do with this. Also, Antifa aren't in need of condemnation anyway, they are fighting fascists who, given half a chance to organise, will kill without remorse. Last weekend proved that beyond a doubt. Antifa understand what the heroes of WWII got, you fight fascists with every fibre of your being in every way you can for as long as you can. They must not win at all costs.","104"
"First thing is don't be introvert, Be part of the Ganesha festival if you are Kannadiga go for kannada rajyotsava and other local festivals . This thing will give you the best ever goosebumps which tempt you to dance that's for sure. Being an Hip-hop dancer I never danced on those festival till 18yr but my sir suggested to be part of it that is what the real dance, It's ok whichever dance style you choose, You need to enjoy, music, want to come out from shy for that best solution is be part of annamma dance hako stepu","108"
"One of my cousins teaches at a high end private school. She teaches high school English. She says that teaching there is a real joy because the teacher student ratio is so favourable and the parents are very involved in school life. But she does lament that the school does do things that upset her to keep up the great reputation of the school. The school has a 100 university attendance statistic for their Grade 12 classes. However, if a student is struggling in Grade 10 or 11 they may be asked to leave. The school only wants students who will qualify for university entrance to keep up their reputation.","118"
"Well, my covert narcissist girlfriends block people, when they became annoying or clingy.  Try to make them romantic  However, they start missing them and they want a roll in the hay.  They'll unblock great sex partners  They knows who adore them, the highly smitten sex partner. They tell me, I love make up sex"" You know you can take the guessing out. Ask your narc. Why you keep blocking and unblocking me? They'll gladly tell you. Remember protect your mental and emotional. My opinion.","101"
"We had 2 cats despite being well looked after when our old cat died the younger one decided to move in with our neighbours!!! They kept bringing him round but he refused point blank to stay and eventually moved in with them permanently. It was very upsetting but he just didnt seem to want to live with us once his brother passed away. Eventually our neighbours moved and took him with them,so yes i believe cats can disown their family, maybe he didnt trust us after the older cat died we will never know","102"
"I have answered this one before and I will give the same answer. No one wins this round the only difference is Surtur is larger but that does not mean he has an advantage over the king of the monsters. Marvel Fans: Surtur wins all day because of this scenario or that scenario etc.Godzilla Fans: Godzilla wins all day because of this or that etc. Its a never ending argument that leads to nowhere but to me as a G-Fan. Godzilla has survived far worse this this dude especially in the comics. Godzilla is the winner","103"
"Well for one thing rock is not know for its tensile strength, but rather for its resistance to compression. Spinning a rock is a risky business, it can quite easily fall apart. By the way what did the miners mine out of that big asteroid? was it the nickle iron that held it together? Sorry but for your scenario to have a chance It better not be something that require a mechanical hammer banging at the rock again and again, That is a pretty sure way to turn any microscopic cracks into gaping fissures.","102"
"Best Places to Buy Bitcoin in 2021 Best Overall: Coinbase. Best for Beginners: eToro. Best for No Cost: Robinhood. Best Instant: CoinMama. Best for Interest and Borrowing: BlockFi. Best for Privacy: Bisq. but TBH this is a fundamental crytocurrency question. It took me years to learn how to really invest in crypto and become profitable. I ended up getting a course and it was the best thing that ever happened to me. Anyway lolHeres the link to the course I took: LINKED_TEXT:  URL:  Good Luck Trading","104"
"The best decision for the Apple is to bring back the Steve Jobs into the company in the middle 1990s. He did turn the company around in a single year, after many CEOs failed efforts and promises. He did not promise anything, he just did it. The company was about to die.. The only hope was Steve Jobs. Once the Board members decided to let the Steve Jobs take control of the Apple, the first year he is in control the company has made over 300 million in a first year - PROFIT.","102"
"If you are using MS Word 2010 then you can directly save it PDF but there are high chances that the formatting do not remain the same so, i recommend that if you can use a professional source which is not just safe to use but also capable of maintaining the quality after the doc is converted to pdf. One more thing is that you should be able to upload the document from multiple sources and obviously there should not be any charges for the job. I found an impressive website which instantly does the conversion and it is called LINKED_TEXT:  URL:","107"
"Without an iota of doubt, it has to be Rajma Chawal. Nope, but seriously, Can you actually savour the delicacy without getting your hands messy? I personally love to use my hands while eating rice my Indian instincts creating a nice bite and stuff my mouth with loads of flavour. And if that is not enough, I like to lick the plate clean. Well I love Rajma Chawal. Who doesn't? And moreover, it is not always about being civilised. The more you love what you eat, it does good to your body","106"
"Einstein is dead. Eventually we all become an Einstein. If you are wishing for same fame and respect that he commanded on basis of his intellect, it may not be easy for you and me as his brain prefrontal cortex specially formation was much different. When we wish to be like someone else, unknowingly we sow some seeds of self hatred within us. If you can love your own being and improve on your skills and abilities, you may be more happy, more successful and such questions will become irrelevant . Best wishes","101"
"Diatomic molecules are composed of two atoms, while triatomic molecules are composed of three atoms. The stability of a molecule depends on the strength of the chemical bonds between the atoms, as well as the overall energy of the molecule. Diatomic molecules may be more stable than triatomic molecules if the chemical bonds in the diatomic molecule are stronger, or if the overall energy of the diatomic molecule is lower. However, this is not always the case, and the stability of a molecule can depend on many factors including the specific atoms that make up the molecule.","106"
"I had not experienced this situation until now, but it will be shocking in anyone for his lifetime, but I would suggest not to neglect or ignore the child, because this has nothing to do with the child situation and its not his or her fault, so I would take the responsibility to stay with the child, it will be mentally tough, but I will fight with it and try to give a better life to my children, Here is an article to easing the stress of moving with children, please check it out LINKED_TEXT:  URL:","106"
"Hello everyone. Clear off all negative from your debt account and get out of all forms of Debts and loanscredit cards, bank loan, business loan, student loans, reach out for professional assistance and get back on your financial track with credit score boosting. They are one of the best offering this services with no interest rate or hidden charges applied, reach out to them now and be amazed by their services as I did when they got be out of over 38,000 credit card debt within 2weeks of contacting them. They are the best ever.","104"
"I used to work at a datacenter that housed many government servers. We had a giant machine in the back for hard drives that died that did two things. 1 it had super powerful electromagnets that would entirely degauss the hard drives. After the drives were completely degaussed, the second thing it did was shred them into tiny 18th inch pieces. We then boxed up the pieces and couriered them back to the government so that they could dispose of them in a way they saw fit! Chain of custody was guaranteed by contractural requirement!","102"
"Group Video calling is one of the most requested features on WhatsApp and it will be available for the users at the end of the year. According to the WABetaInfo WhatsApp will present a list of all participants in the group. Here the plus point is user cant see the people from the group that are not saved in your contacts which is good for user privacy. Users are restricted to three other contacts for the time being. You can also switch to video call from voice call and vice versa depending on your WhatsApp group settings. Read More- LINKED_TEXT:  URL:","108"
"Cats keep themselves very clean. They wash themselves all the time, and are very thorough about it. Have you not noticed? Heres my Sulu, demonstrating: In case youre not aware, they lick themselves. Their tongue is designed as a cleaning tool. If a cat cant reach with its tongue there are very few parts it cant reach it uses its paws to clean those parts, and washes its paws. Cat saliva is antibacterial. Cats are perhaps the cleanest animals on the planet. They dont need human intervention in the form of baths. :- I hope this helps.","113"
"Theres no official statement, I believe. But I can point some stuff: 1 - Their touchscreen with multi touch support is better 2 - Touch screens for computers usually dont have the same response of a tablet, for example 3 - The quality of touch screens on computers are not usually the best around. 4 - They dont have crossover devices. Want to touch the screen, get an iPad. Otherwise, a Macbook . Do you really miss it? I use a laptop with support for touch in the office and disabled it. With a mouse it kinda makes no sense.","112"
"In my opinion, marriage or partnership is about partnership. Ideally decisions are made together. Ideally he would get some say. That said, he dont get THE say. Ultimately it is her body and no amount of support can change that. Also, words are words. Many spouses partners vow good times  bad, andor death due us part, and about 50 of them bail. Things like spousal abuse including rape and interfering with birth control, child abuse, addiction, unemployment, mental health, financial sufficiency, etc. all come into play. Sometimes reality is hard.","111"
"Dont take a full course load. Instead of 5 full classes, take 4. Youll still be considered full-time, and save yourself your sanity. The work load at U of T is very high. Every course has lots of stuff to learn. You could then take a course over the summer months, and do really well, since itll be your only course in the summer, to catch up. Or take an extra year if youre young. I myself have been a part-time undergrad for a very long time, having taken just one course per year for over a decade. Whats the rush?","116"
"Jesus said that His sheep knew His voice and that they followed Him. So are those who support a given televangelist really Christians supporting someone who is a genuine evangelist? It depends on answering both sides of the question. From my own understanding, lots of wealthy televangelists are wealthy because they are best-selling authors. I simply question whether they are preaching the gospel and thats the same question a Christian is supposed to ask of their own pastor. Money is stewardship. It all belongs to God and thats how we should use it.","101"
"Of course. Researchers have to roll with what they find. Its pretty common. My journey began with an MA thesis looking into a historical coincidence to see if any causeeffect relationship existed. It didnt, but I got a whole fascinating tale I didnt expect. I expanded this in my PhD dissertation and I actually found something unexpected there as well. I let the sources speak to me and told the story of what I got. My expectations were beside the point but to the extent they existed I never found them met.","101"
"TheLINKED_TEXT: houston cosmetic dentist URL:  dentistry is the dentist who having the professional specialization in the appearance of the teeth and gums. This cosmetic dentist involves to improving the appearance of the mouth, gums, teeth, and overall smile. These common procedure includes the teeth whitening veneers, fillings, and implants. Cosmetic dentistry is becoming more and more popular across the globe. As the difference between both cosmetic dentistry and general dentistry are like the General dentistry focuses on preventing and treating oral dental problems while an cosmetic dentistry is deals with the overall aesthetic appearance of teeth, gums and your smile .","113"
"I guess it is a matter of perspective but in Japan, Musashi is regarded as the best ever in the history of Japan. General Honda does not even come close, Musashi was a dedicated Samurai in a Sword Fighting Skills and excelled beyond anyone, ever. His book is a best even today. His skills, which are still being taught in Kyushu not Kyoto where his Dojo was, were based on using all the tools of a Samurai, the three bladed weapons and even throwing weapons. In a one sword agains one sword fight he was undefeated and died as such.","111"
"Kevin Oleary from shark tank fame owns some crypto, but he has debunked it as not having any real value. He said he did it as a test to humor some students from a college class he was teaching, however, years earlier there is a video of him raving about the Bitcoin future being great! It is hard to know what to trust. Is he holding a huge bag, but just wants to throw off the IRS or some others, or does he really not like crypto at this point. Maybe he got rekt in the beginning, and now hates it.","112"
"Beta decay produces electrons, which is the radiation which can be caught in a metal and conducted to do work. Stuff like that. You need to convert the energy of one form into energy of another. A nuclear power plant directly uses the heat from nuclear fission to boil water. Direct use of nuclear radiation. Heat energy has limited direct application. You want it to do something else, you have to convert it. You can convert the heat directly to electricity using the thermo-electric effect. Its just more expensive.","100"
"Many mobile app development firms provide NFT marketplace development services worldwide. Still, only the best will take the time to learn about your company and produce world-class development solutions on time. For any mobile app development needs, I'd be pleased to suggest MultiQoS. Why MultiQoS? MultiQoS is a well-known mobile app development company in the United States that focuses on meeting current business expectations and delivering best-in-class solutions at an affordable price. While delivering high-quality mobile app development as well as LINKED_TEXT: reactjs development services URL:  to startups, small businesses, and large corporations, it focuses on its target clients.","113"
"LOL  Toronto has a large Trinidadian population. Good luck trying to pigeonhole them into a single ethnicity. Trinidad has major Scottish, African, Portuguese, Indian and Chinese populations, and through intermarriage they have completely blended together. The happy result of this is that Trinidadian food is absolutely amazing, especially when you blend in a few more ethnicities. Heres some poutine, a fine Canadian dish, made with fries, gravy, and cheese curd. Except its from a Trinidadian restaurant, so its jerk gravy. And it has jerk chicken on top. Which is cooked schawarma style on a spit!","113"
"To get started in competitive programming, you can begin by practicing on online platforms such as LeetCode or HackerRank, and participate in coding contests on websites such as CodeForces or TopCoder. Familiarize yourself with algorithms and data structures, and work on improving your coding skills and efficiency. Additionally, participate in online coding communities, read blog articles and watch video tutorials to stay up-to-date with new developments and techniques in competitive programming. Consistent practice and exposure to challenging problems are key to success in competitive programming. BUT start with the basics and learn them 100. Idrop you below how i started. LINKED_TEXT:  URL:","115"
"Yummy! BBQ duck! The Chinese, at least the ones from the part of China my family came from, love our BBQ duck. I may have eaten duck before I ate chicken. Anyway, to your question, if you like dark meat, youll love duck, because its all dark meat. The texture is a bit more solid than chicken, some of it can be almost pork-like in texture. It has more personality than chicken too. Its not gamey, but I wouldnt call it a blank slate like chicken can be. However, I think anyone who enjoys chicken will probably enjoy duck too.","118"
"I dont think that its demonized. There are some people that just love Munchkin in all its variety, and there are people that dont like it as much or consider it an appetizer or filler game because its quick, light-hearted, sometimes frenetic, and not one that requires an awful lot of strategy or thinking. Personally, Im in the appetizerfiller category. Its not very satisfying to me as a game, but its one of those things I might pull out as an appetizer or to play with tweens my kids are older now, but kids of guests and such.","109"
"If the sysadmin of the sftp has done his job correctly, you wont be able to use grep. When setting up your account for max security, shell access should be disabled. Even if shell access is enabled, a good admin should have put your user in a chroot jail, which would limit your searching at best to the chroot folder. Remember that SFTP is File Transfer Protocol over SSH, so if the admin was sloppy, you might be able to ssh into the server with your username  password and get a command line prompt. Pretty unlikely, though.","109"
"Its never the size that counts, its the workmanship. Infinity is similar to never-ending time and area. Once we live through time, time ages united states to death. Imagine becoming immortal! Read on! Dr. Gerhauser found a fountain of childhood, how to change 90 years of age into three decades old defying time. He states if the Mitochondria inside our bodies perish we agethey are our power power source. The mitochondria perish if the phospholipids surrounding all of them wear out. Therefore the brilliant physician discovered the treatment for the aging process. One container of pills is 200. bucks. Donna Thompson","114"
"Just think about what temperature actually is: it is an emergent property of a stack of molecules, say it is the average kinetic energy of that molecules. The more and the faster the molecules hit against your body, the warmer it feels. That's why it's getting colder the higher you go in the atmosphere; the air becomes thinner and thinner, less molecules are hitting you and you feel it becomes colder and colder. In space there is vacuum. Thus no molecules or other particles; it's as cold as it can be okay not absolut zero but about 3 Kelvin.","113"
"Youve run into someone who thinks like Vice President Pence. Id first check with counsel to make sure Im on good legal grounds you probably are, then Id put him on notice: conform to the requirements of your job or suffer the consequences. If hes a particularly valuable employee, maybe see if theres a way to work around his qualms about meeting privately but be aware you might be setting a precedent youll later regret. By the way, a creative solution if its acceptable to him might be to record a video whenever youre meeting privately thus making a private meeting into a quasi-public one.","113"
"Mr. is a respectful prefix to any mans surname, especially in any situation where all men should be treated equally, as in a court. Other titles in the United States are social conventions. and the title President only belongs to the current office holder. It may be extended to former office holders at the discretion of the speaker, as are the titles Senator, General, and others. I dont do it. Its Mr. Bush, Mr. Clinton, Mr. Obama, and Mr. Trump. And some on that list get the Mr. instead of an expletive out of respect for their former office.","114"
"Because many but not necessarily you"" have unrealistic expectations. The top tier men who have looks, money and personality can attract from a vast pool of woman. You would be surprised how many overweight woman with children think they can date top tier men. They might sleep with a woman who is a 5 but won't get into a long term relationship with them. I don't know you or your position in life. I would suggest you ask yourself what men would be attracted to me. Those are the ones you should be interested in.","106"
"EVERYBODY is scared of saltwater crocodiles in Australia!! Well, to qualify that, with the exception of tourists who cant read!!! These morons are sometimes taken in a foot of water in billabongs in the Northern Territory. Apparently, signs in English, French, German, Chinese, illustrations and exhortations by guides and other tourists are not enough to deter them from entering the water. BTW, roos are not so silly, and they can read! They stsay alert and only pop their noses into the water for a few seconds at a time.","107"
"They were doing it until Trump made North Korea a rightful peer to the USA. Essentially, what they were doing is slapping sanctions and avoiding to have meaningful talks unless North Korea accepted a set of conditions. It was not perfect, it was probably not solving the problem, but it was something. What Trump did is having a dictator internationally recognized while gaining exactly nothing but vague promises that dont reflect reality. That only made the problem even bigger. In other words what Trump says is essentially Democrats did nothing to solve the problem, so I came in, did something and made it 10 times worse.","117"
"There are several things that could be wrong, but since I am not there to do these tests, Ill provide a link that may help you out. Here is the link, remember, if you start getting in over your head, you might make a bigger mess. Granted, fixing you own machine is rewarding, but it might not be worth you destroying it and then having to call the repairman. Good luck, but BE CAREFUL. LINKED_TEXT: How to Fix Washer That Fills and Drains At Same Time URL:","101"
"Hm, I'm not upset. But personally I'm not a fan of them. If he asked me if I liked them as a straight up as a yes or no question I would say no. But it's not something I should be upset about. It's Jungkook not me. I couldn't give a care in the world about it. If I had those tattoos I would want to get rid of them in an instant. But I don't. And if Jungkook likes them that's fine with me.","102"
"The equivalence point of a strong acid-strong base titration curve will be sharper than that of a weak acid-strong base. In addition, the pH at the equivalence point for the strong acid-strong base titration curve will always be at 7 since the conjugate base of a strong acid is too weak to hydrolyze. For a weak acid-strong base, the pH7 because at the equivalence point, the H from the weak acid will be used up, and its conjugate base will hydrolyze to form more weak acid and OH-, which will raise the pH.","101"
"Word of mouth will not always be true. Baby-care products are designed exclusively for infants, with their growth and development in mind. It's a good idea to scan the back label to learn about the product's ingredients, preservatives, and certifying authority. The substance should be free of parabens, sulphates, and phthalates. Th first step is to know what problem the product usage will solve and whether the ingredients used have been clinically proven to provide the solution. Here are some Tinyone natural baby-care articles to help you know more on how to go about choosing the right product. LINKED_TEXT:  URL:","115"
"Immunity Booster Drink: Drink these two amazing drinks in the morning for the strong immune system, give morning boost to your immunity.Click here for more  LINKED_TEXT: Immunity Booster Drink: Drink these two amazing drinks in the morning for the strong immune system, give morning boost to your immunity. URL:  Home remedies for immunity: Give immunity a big boost with this home remedy. This drink is amazing for a strong immune system.Click here for more LINKED_TEXT: Home remedies for immunity: Give immunity a big boost with this home remedy. This drink is amazing for a strong immune system. URL:","112"
"I still like the platform but a few things: Spaces are largely a good thing as it is helpful to have more organization.Spaces also seem to make it harder for new answers to get noticed. If you cant get your content into a Popular Space it feels like it is getting lost. Im still trying to nail down actual numbers.PLEASE: We need export of personal content. Some of our best writing is done on Quora. I dont want to lose that content but it is hard to copypaste for archiving  especially when writing on a phone!QPP: Meh. I know you have to make money but what a flop.","119"
"I see the what stupid question can I ask today morons isare still at it. What are you going to come up with today? Maybe - Does water get warm when you heat it? Is the sky blue in Australia? Does trump have more than two brain cells? Why are car wheels round? Will I die if I dont eat anything? Why does rain fall from the sky? Why do rivers flow downhill? Or will you, in a year or so, confound us by asking an intelligent question? I think not.","104"
"He is unlikely to codify Canadian Civil Law, send his best general to unify, say, the United States under his rule, marry a prostitute the formidable Empress Theodora or I hope cope with a devastating plague that would initially kill thirteen percent of the worlds population and eventually kill twenty-six percent. In fact, I cant see what significant resemblances there are between the two men. Physical, maybe? Thats better, in the hair style, nose length, and general shape of the face, but its not really a striking similarity, in my opinion. All Im left with is the coincidence of their first names.","118"
"I am possibly autistic as was my father. I am vaccinated but my father was not. My father was an accountant by training but designed and built successful racing motorcycles and boat engines. What normal people do instinctively autistic people have to learn. It is this struggle that gives them the ability to do certain things better than general population. Autism can be a blessing. Also tell to your sister to avoid contact with dihydrogen oxide. Statistically all people, I mean 100, who came in contact with it died. That way worse than vaccines.","105"
"We just published a piece about the learning weve had developing a time-tracking Slack app called Nikabot.com Most of the recommendations are, actually, around preparation work setting objectives, agreeing on the rules and communicating them to the team and following up on the data youve gathered through time tracking data is useless on its own. For data capturing Id recommend Nikabot, of course, but only if you use Slack. For estimates and planning - Monday.com is not bad Learn more here: LINKED_TEXT: When time tracking makes sense for your team and when it doesnt URL:","105"
"Granite consists mostly of Quartz Feldspar, which are very hard minerals. Marble is known as a metamorphic stone because it is formed by the conversion of a sedimentary stone called another type of stone. Marble consists mostly of Calcium Carbonate, which is much softer than granite elements. LINKED_TEXT: granite countertops lima URL:  is tougher, so it is more resistant to cracks and scratches than marble. Marble and granite countertops are also very robust, but only if every one or two years they are properly sealed. Granite and marble are porous, so liquids can enter and stain without a seal.","112"
"I have checked online by typing online pdf convertor bout most of them are asking to download an extension or tools and if there is nothing to be downloaded the website keeps displaying so many ads which becomes annoying and i do not even know how safe it is to convert the doc to pdf on these website. After using many websites I finally found a good website which has easy user interface and also safe to convert you important documents to more secured pdf format. I also try the password protection in the pdf which works well. You can hit the url to view the website LINKED_TEXT:  URL:","114"
"Its AMAZING. That is the only word I can state for this question. ELSS is a stupidly pushed as tax saving product. Well its more of wealth generation product than tax saving product. Tax saving is incidental. The lockin period actually instills discipline in the investor who would otherwise take irrational spur of the moment decision. The fault of not promoting product during entire year but rather in months of Jan, Feb and Mar squarely lies with AMCs I customer willing I will push 100 of allocation to ELSS products. Regards Rathnadhar K V CEO: Akshobhya Investments We create crorepathis.","110"
"Earth was once the capital of the Thinking Machines, advanced AIs that took over most of human-occupied space and enslaved humanity. At the start of humanitys crusade against the Machine, the Butlerian Jihad, a fleet sent by the largest free human polity, the League of Nobles, nuked the Earth until it glowed in the dark. About 300 years later a number of domed habitats were operational on the Earths surface and a failed attempt to formulate a universal religious text took place there. By the time of Paul MuadDib, the planet had been fully reterraformed and a few million people lived there. It was not important in human affairs.","120"
"HUB has the lowest transaction free and with the good price to buy, especially on their pre-sales days! HubCoin HUB is the native token of the Hubber platform and launched as an ERC token on the ethereum network. HubCoin also adds value to the gaming experience of players by creating a market for their skills. Through the Hubber platform, gamers can showcase their skills through NFTs and be rewarded. HUB is having presales now with PRESALE PRICE : 1 ETH  2 500 000 HUB LISTING PRICE: 1 ETH  2 000 000 HUB. Buy now guys!","104"
"BMI is very generic, and based on averages. Fact is, some athletes would qualify as obese on the BMI scale, even though they are 8 bodyfat. Of course it's normal.Over 40 is considered morbidly obese. If you claim to have 'fat thighs' it only means you are not exercising enough to keep them toned. Muscle weighs more than fat, remember. Try to eat very healthily while getting plenty of exercise such as brisk walking and jogging. There are plenty of LINKED_TEXT: home remedies for obesity URL:  through you can came to know how to prevent obesity, instantly.","113"
"I intend to present you my current thesis , having discovered something completely different from what the researchers intended to find.  What was existing before the BIG BANG? How could the UNIVERSE be created from  nothing ? If  something  had existed before the BIG BANG, how had that  something  came into existence? What was that  something  made up of? Did  time  start with the BIG BANG? . Kindly go through the following link which is my answer to a question of the same genre. LINKED_TEXT: Ravichandran H's answer to Does the theory of the Big Bang really say something occurs from nothing? URL:","114"
"The Ethernet hardware knows how to identify traffic that is destined for it. Thats part of what makes it Ethernet. Not all traffic on Ethernet is IP traffic, so the Ethernet interface still needs to be able to handle that as well. Ethernet is just one network type that can carry IP traffic. The summary of the above is that IP protocols and Ethernet are separate and distinct, even though one uses the other. They are protocols that exist on different layers of the networking stack, and can and often do operate independently from each other.","105"
"Q: When Jordan annexed the West Bank was there any Palestinian resistance against Jordanian rule? Was the Jordanian administration formally legalized? Q1 No. Resistance only began after Jordan lost the territory in 1967. Q2 Jordan annexed the area. Their government declared annexation. The need for any other country to recognize one country annexing an area of a non-state or a state, does not come into the equation. If a State objects to their land being annexed elsewhere, they usually go to war over it. Crimea is an example of one country annexing the area of another.","108"
"A fact not in evidence, a fact not backed by forensic evidence, The DNC never allowed the FBI to examine the computers in question and document that they were actually hacked. If The DNC had allowed the FBI to examine the computers and evidence as found of a hack, And that the hack was Trump in collusion with the Russians, They would have had a slam dunk case for impeachment, It would have been Charge 1 in the Bill of Impeachment.. It was there, Meaning it never happened, No fact of evidence was ever presented in hearing, or court so it was never proven.","115"
"JumpGrowth is a top mobile app development company with expertise in iPhone, Android, hybrid and windows application development. The company has over 15 years of experience of delivering powerful mobile app solutions to clients across the globe. This company offers winning apps strategies, stunning app designs. JumpGrowth believes strongly in innovation and lead by providing technology solutions to real life business problems to increase quality and efficiencies in processes. Key Features On time App Delivery16 years of experience in app development5 Global Locations300 Clients worldwide1500 ProjectsQuality Application Development LINKED_TEXT: Request a quote now URL:","103"
"Not that I'm all that popular, but I'll answer that I've gone anonymous exactly twice, both in 2015, once to ask about why I might not be finding anal sex pleasurable and once about something to do with science, or something. Don't know why. Didn't appeal to me. Haven't done so since. I attach my name to my writing because it's serious business and I don't care to have genuine discourse fettered by what some folk might consider taboo, such as crime and drugs and grue.","104"
"Hello Quora friends! I wanted to share a fantastic opportunity with you. There's this websiteapp I've been using lately that rewards you with real money for completing offers, playing games, and taking surveys. It's been a fun and easy way to earn some extra income. If you'd like to give it a try, feel free to sign up using my referral link: LINKED_TEXT: Lootup: Take Paid Surveys  Earn Cash RewardsEarn cash rewards by taking surveys, playing games, watching videos, simple tasks, and joining free giveaways  contests URL:  Let's both benefit from the bonus rewards and start making money together!","120"
"mathA_nn5-5n34nmath If n is even then mathA_nmath is divisible by 8 easy to see if n is odd then n is coprime with 8 so mathn1,3,5,7 mod 8math mathRightarrow n21 mod 8math mathn3n mod 8Rightarrow n5n3times n2math mathRightarrow n5ntimes 1nmod 8math mathRightarrow n5-5n34nn-5n4n0mod 8math Now we check mathA_nmath modulo 5 if mathn0 mod 5Rightarrow A_n0mod 5math else: mathn5n mod 5math Fermat little theorem applied to p5 mathA_nn-5n34n5n-n30mod 5math the divisibility by 3: If n is divisible by 3 then mathA_nmath is also divisible by 3 Else: mathn3nmod 3 qquad n5nmod 3math mathRightarrow A_nn55n34nn-5n4n0mod 3math mathA_n text is divisible by:  8times 5times 3120math","106"
"Request a change of password and then change it and write it down in a book  scrap it paper and then put it in a safe place at home where you put it only !!!  but dont label it as your password for  device if they just see random words it will mean nothing to others if found . Or use passwords that mean something to you but not dates of birth of family or easy to guess !!!! I had one set as a film stars date of birth  told no one who it is  or use random generator password and save it ! When asked on device ,","115"
"I think your next question would be why PM Modi is vegetarian? does he not like muslims? When a person become prime minister he should have a quality to respect all the religion and he does but it doesnt mean he should celebrate festival of all religion. And like every Indian, he is also a free man so you should not be the one to tell him about with whom he should celebrate diwali or Ramadan. Its his choice or decision with whom he want to celebrate, this thing has no relationship with his position as PM","103"
"Because, of course, when encrypting you have all the data you need to generate the ciphertext. But when decrypting you dont , unless the message was encrypted just for you. Because you have the secret key that unlocks messages encrypted with your public key. It is as if you gave the public a master lock and a locking publickey to lock a box and send it to you. Only you have the unlockingprivate key. This way anyone can send you an encrypted message, but only you can decrypt it, because you have the private key that combines with the public key to make the decryption work.","116"
"Yes,he is regarded as a national hero.With very limited means at his disposal and by ingenious commando tactics he was able to oppose the Ottoman Turkish aggression during the reign of Mehmed the Conquerer-generally in a successful way.Vlad defended his country against a foe who was superior both numerically and technically and whose intention was to enslave,rob and plunder. The 1979 novel,Drakens sonThe Son of the Dragon by the Swedish author Per Olof Ekström gives an accurate description of Draculas exploits and endeavour not only to fight against the Ottomon invasion but also to curb rampant corruption in his home-country by using the extreme means which awarded him world-wide fame.","118"
"I don't think so I'm not American so I cannot say that as a fact but there is obviously alot more educated people in the US then the people who lack education But I do think Hollywood doesn't help, if people do believe that the USA won the war single handedly then that would be Hollywood fault and some people are more gullible then others But on the whole then I do believe Americans are responsible educated people so I would have thought the people who think they won the war single handedly are in a very small minority","104"
"Which God? There's a looooootttt of Gods and religions out there. And endless ways to interpret each one too. Some folks think the Christian God is all about love everyone. Some folks think the same guy us all about being exactly a certain right"" way. Godly"" is a pretty vague description. If your undertanding of Godly is making sure as many foetuses as possible get born, then yeah, those laws are probably Godly for you. If your understanding of Godly is making sure people are safe and valued and supported, then no, not Godly.","109"
"When was it popular? Back in the early eighties, when I had a shaved head listened to loud fast music with lyrics that supported thinking for yourself and said fuck it too the authorities  fashions, there were only about 10 or 15 of us in a high school of 1250 students. Maybe there were more, but they wanted to looked like they belonged to the boring, normal people. After all, it is not what you wear that matters at all. Punk is an attitude. If more people were into punk, how would it have been about non-conformity?","109"
"Never cared much for dad sneakers I just dont like the way they look. I dont care that theyre trendy right now, Im still not going to wear them lol. Chuck Taylors on the other hand are completely different thing. I dont think you can even call Chuck Taylors a trend because since their inception in 1917, the remained popular until now. I love Chucks and you can pretty much pair them with anything like jeans, chinos, shorts, gym clothes, etc. You can even wear them to lift weights. Pretty much a do it all shoe.","109"
"What you call as corrupt is generally not exact. If it exist, then it is visible only to the non coherent types, those who don't give a hoot to rationality or spirituality as a way of existential value. So it should be re worded as rent"" to such who live polluting society and environment they live in and pollute. In USA too it is similar, the difference is there is a culture that helps citizen to be rational in their behavior from morning till they hit bed, so they pay less rent or no rent at all.","107"
"Unmanned missions are important, because they can go places that we cannot yet send manned missions. They are the only tool we have to investigate the planets. But manned missions are more important. What is the point of studying Titans hydrocarbon ocean if we will never stand on its shores. Who cares about Mars dusty, cobbled plains if we will never walk them. Without the possibility of manned missions, knowledge of these unreachable places is of minor academic interest, not worth the billions of dollars it takes to send robots there.","102"
"Sure! Here are some good websites where you can find free books: Project Gutenberg: A website with lots of free classic books that you can read online or download. Librivox: This website offers free audiobooks of classic literature that you can listen to. Open Library: A digital library with a wide range of books available for free. Google Books: You can find many books for free on Google Books, and you can read them online. ManyBooks: This site has a collection of free eBooks in various genres. it's always essential to respect copyright laws and avoid plagiarism when using these resources. Happy reading!","119"
"What did you get for Christmas? Heres a basic answer Nothing. Yup, basically nothing. No one in my family did, but we all did get one thing though. Snow! Yeah, we wanted snow, and now its here. We usually just set up a Christmas tree, and enjoy the day to ourselves. We also fine dine in our own home. We ate ham along with coffee, it was really good before you ask. My family doesnt ask for much, as we already appreciate what we have. Thats what I got for Christmas. Merry Christmas to you all!","115"
