"abstract","word_count"
"A new formulation of field theory is presented, based on a pseudo-complex description. An extended group structure is introduced, implying a minimal scalar length, rendering the theory regularized a la Pauli-Villars. Cross sections are calculated for the scattering of an electron at an external Coulomb field and the Compton scattering. Deviations due to a smallest scalar length are determined. The theory also permits a modification of the minimal coupling scheme, resulting in a generalized dispersion relation. A shift of the Greisen-Zatsepin-Kuzmin-limit GZK of the cosmic ray spectrum is the consequence.","100"
"The idea of symbolic controllers tries to bridge the gap between the top-down manual design of the controller architecture, as advocated in Brooks' subsumption architecture, and the bottom-up designer-free approach that is now standard within the Evolutionary Robotics community. The designer provides a set of elementary behavior, and evolution is given the goal of assembling them to solve complex tasks. Two experiments are presented, demonstrating the efficiency and showing the recursiveness of this approach. In particular, the sensitivity with respect to the proposed elementary behaviors, and the robustness w.r.t. generalization of the resulting controllers are studied in detail.","110"
"High frequency velocity oscillations were observed in the spectral lines Fe I 543.45nm and 543.29nm, using 2D spectroscopy with a Fabry- Perot and speckle reconstruction, at the VTT in Tenerife. We investigate the radial component of waves with frequencies in the range 8 - 22mHz in the internetwork, network and a pore. We find that the occurrence of waves do not show any preference on location and are equally distributed over down-flows and up-flows, regardless of the activity of the observed area in the line of Fe I 543.45nm. The waves observed in the lower formed line of Fe I 543.29nm seem to appear preferentially over down-flows.","115"
"A study of the measurement of the two photon decay width times the branching ratio of a Higgs boson with the mass of 120 GeV in photon - photon collisions is presented, assuming a gamma-gamma integrated luminosity of 80 fb-1 in the high energy part of the spectrum. The analysis is based on the reconstruction of the Higgs events produced in the gamma gamma -- H process, followed by the decay of the Higgs into a bbbar pair. A statistical error of the measurement of the two-photon width times the branching ratio of the Higgs boson decaying into b-quarks is found to be 2.1 for one year of data taking.","115"
"For any bounded regular domain Omega of a real analytic Riemannian manifold M, we denote by lambda_kOmega the k-th eigenvalue of the Dirichlet Laplacian of Omega. In this paper, we consider lambda_k and as a functional upon the set of domains of fixed volume in M. We introduce and investigate a natural notion of critical domain for this functional. In particular, we obtain necessary and sufficient conditions for a domain to be critical, locally minimizing or locally maximizing for lambda_k. These results rely on Hadamard type variational formulae that we establish in this general setting.","103"
"Computer simulations were done of the mean square displacement MSD of tracer particles in colloidal gels formed by diffusion or reaction limited aggregation of hard spheres. The diffusion coefficient was found to be determined by the volume fraction accessible to the spherical tracers phi_a independent of the gel structure or the tracer size. In all cases, critical slowing down was observed at phi_aapprox 0.03 and was characterized by the same scaling laws reported earlier for tracer diffusion in a Lorentz gas. Strong heterogeneity of the MSD was observed at small phi_a and was related to the size distribution of pores.","105"
"The subject of this paper is a special class of parallel manipulators. First, we analyze a family of three-degree-of-freedom manipulators. Two Jacobian matrices appear in the kinematic relations between the joint-rate and the Cartesian-velocity vectors, which are called the ""inverse kinematics"" and the ""direct kinematics"" matrices. The singular configurations of these matrices are studied. The isotropic configurations are then studied based on the characteristic length of this manipulator. The isoconditioning loci of all Jacobian matrices are computed to define a global performance index to compare the different working modes.","101"
"Parallel Kinematic Mechanisms PKM are interesting alternative designs for machine tools. A design method based on velocity amplification factors analysis is presented in this paper. The comparative study of two simple two-degree-of-freedom PKM dedicated to machining applications is led through this method: the common desired properties are the largest square Cartesian workspace for given kinetostatic performances. The orientation and position of the Cartesian workspace are chosen to avoid singularities and to produce the best ratio between Cartesian workspace size and mechanism size. The machine size of each resulting design is used as a comparative criterion.","101"
"It is shown how to model weakly dissipative free-surface flows using the classical potential flow approach. The Helmholtz-Leray decomposition is applied to the linearized 3D Navier-Stokes equations. The governing equations are treated using Fourier--Laplace transforms. We show how to express the vortical component of the velocity only in terms of the potential and free-surface elevation. A new predominant nonlocal viscous term is derived in the bottom kinematic boundary condition. The resulting formulation is simple and does not involve any correction procedure as in previous viscous potential flow theories Joseph2004. Corresponding long wave model equations are derived.","105"
"This paper addresses the workspace analysis of the orthoglide, a 3-DOF parallel mechanism designed for machining applications. This machine features three fixed parallel linear joints which are mounted orthogonally and a mobile platform which moves in the Cartesian x-y-z space with fixed orientation. The workspace analysis is conducted on the bases of prescribed kinetostatic performances. The interesting features of the orthoglide are a regular Cartesian workspace shape, uniform performances in all directions and good compactness. Interval analysis based methods for computing the dextrous workspace and the largest cube enclosed in this workspace are presented.","101"
"Internet worms cause billions of dollars in damage yearly, affecting millions of users worldwide. For countermeasures to be deployed timeously, it is necessary to use an automated system to detect the spread of a worm. This paper discusses a method of determining the presence of a worm, based on routing information currently available from Internet routers. An autoencoder, which is a specialized type of neural network, was used to detect anomalies in normal routing behavior. The autoencoder was trained using information from a single router, and was able to detect both global instability caused by worms as well as localized routing instability.","113"
"An improved method for the description of hierarchical complex systems by means of a Fokker-Planck equation is presented. In particular the limited-memory Broyden-Fletcher-Goldfarb-Shanno algorithm for constraint problems L-BFGS-B is used to minimize the distance between the numerical solutions of the Fokker-Planck equation and the empirical probability density functions and thus to estimate properly the drift and diffusion term of the Fokker-Planck equation. The optimisation routine is applied to a time series of velocity measurements obtained from a turbulent helium gas jet in order to demonstrate the benefits and to quantify the improvements of this new optimisation routine.","100"
"Let dlap be the discrete Laplace operator acting on functions or rational matrices f:mathbfQ_LtomathbbQ, where mathbfQ_L is the two dimensional lattice of size L embedded in mathbbZ_2. Consider a rational Ltimes L matrix mathcalH, whose inner entries mathcalH_ij satisfy dlapmathcalH_ij0. The matrix mathcalH is thus the classical finite difference five-points approximation of the Laplace operator in two variables. We give a constructive proof that mathcalH is the restriction to mathbfQ_L of a discrete harmonic polynomial in two variables for any L2. This result proves a conjecture formulated in the context of deterministic fixed-energy sandpile models in statistical mechanics.","107"
"We develop a theory for pricing non-diversifiable mortality risk in an incomplete market. We do this by assuming that the company issuing a mortality-contingent claim requires compensation for this risk in the form of a pre-specified instantaneous Sharpe ratio. We prove that our ensuing valuation formula satisfies a number of desirable properties. For example, we show that it is subadditive in the number of contracts sold. A key result is that if the hazard rate is stochastic, then the risk-adjusted survival probability is greater than the physical survival probability, even as the number of contracts approaches infinity.","105"
"We show that there is a link between the Kuramoto paradigm and another system of synchronized oscillators, namely an electrical power distribution grid of generators and consumers. The purpose of this work is to show both the formal analogy and some practical consequences. The mapping can be made quantitative, and under some necessary approximations a class of Kuramoto-like models, those with bimodal distribution of the frequencies, is most appropriate for the power-grid. In fact in the power-grid there are two kinds of oscillators: the 'sources' delivering power to the 'consumers'.","101"
"We study the relative motion of nearby free test particles in cosmological spacetimes, such as the FLRW and LTB models. In particular, the influence of spatial inhomogeneities on local tidal accelerations is investigated. The implications of our results for the dynamics of the solar system are briefly discussed. That is, on the basis of the models studied in this paper, we estimate the tidal influence of the cosmic gravitational field on the orbit of the Earth around the Sun and show that the corresponding temporal rate of variation of the astronomical unit is negligibly small.","103"
"Here we present experimental and computational evidences to support that rock-salt cubic VO is a strongly correlated metal with Non-Fermi-Liquid thermodynamics and an unusually strong spin-lattice coupling. An unexpected change of sign of metallic thermopower with composition is tentatively ascribed to the presence of a pseudogap in the density of states. These properties are discussed as signatures of the proximity to a magnetic quantum phase transition. The results are summarized in a new electronic phase diagram for the 3d monoxides, which resembles that of other strongly correlated systems. The structural and electronic simplicity of 3d monoxides make them ideal candidates to progress in the understanding of highly correlated electron systems.","116"
"Mutant knots, in the sense of Conway, are known to share the same Homfly polynomial. Their 2-string satellites also share the same Homfly polynomial, but in general their m-string satellites can have different Homfly polynomials for m2. We show that, under conditions of extra symmetry on the constituent 2-tangles, the directed m-string satellites of mutants share the same Homfly polynomial for m6 in general, and for all choices of m when the satellite is based on a cable knot pattern. We give examples of mutants with extra symmetry whose Homfly polynomials of some 6-string satellites are different, by comparing their quantum sl3 invariants.","114"
"The Zernike radial polynomials are a system of orthogonal polynomials over the unit interval with weight x. They are used as basis functions in optics to expand fields over the cross section of circular pupils. To calculate the roots of Zernike polynomials, we optimize the generic iterative numerical Newton's Method that iterates on zeros of functions with third order convergence. The technique is based on rewriting the polynomials as Gauss hypergeometric functions, reduction of second order derivatives to first order derivatives, and evaluation of some ratios of derivatives by terminating continued fractions. A PARI program and a short table of zeros complete up to polynomials of 20th order are included.","119"
"We derive four-dimensional 4D effective theories of the gauge-Higgs unification models in the warped spacetime. The effective action can be expressed in a simple form by neglecting subleading corrections to the wave functions. We have shown in our previous works that some Higgs couplings to the other fields are suppressed by factors that depend on bartheta_H from the values in the standard model. Here bartheta_H is the Wilson line phase along the fifth dimension, which characterizes the electroweak symmetry breaking. The effective action derived here explicitly shows a nonlinear structure of the Higgs sector, which clarifies the origins of those suppression factors.","109"
"The main result of this paper is a bound on the distance between the distribution of an eigenfunction of the Laplacian on a compact Riemannian manifold and the Gaussian distribution. If X is a random point on a manifold M and f is an eigenfunction of the Laplacian with L2-norm one and eigenvalue -mu, then d_TVfX,Zlefrac2muEbignabla fX2-Enabla fX 2big. This result is applied to construct specific examples of spherical harmonics of arbitrary odd degree which are close to Gaussian in distribution. A second application is given to random linear combinations of eigenfunctions on flat tori.","102"
"A theoretical scheme for the calculation of the full phase diagram including cloud and shadow curves, binodals and distribution functions of the coexisting phases for colloid-polymer mixtures with polymer chain length polydispersity and hard-sphere colloidal and polymeric monomer sizes polydispersity is proposed. The scheme combines thermodynamic perturbation theory for associating fluids and recently developed method used to determine the phase diagram of polydisperse spherical shape colloidal fluids L.Bellier-Castella it et al., it J.Chem.Phys. bf 113, 83372000. By way of illustration we present and discuss the full phase diagram for the mixture with polydispersity in the size of the hard-sphere colloidal particles.","108"
"Recycled dwarf galaxies can form in the collisional debris of massive galaxies. Theoretical models predict that, contrary to classical galaxies, they should be free of non-baryonic Dark Matter. Analyzing the observed gas kinematics of such recycled galaxies with the help of a numerical model, we demonstrate that they do contain a massive dark component amounting to about twice the visible matter. Staying within the standard cosmological framework, this result most likely indicates the presence of large amounts of unseen, presumably cold, molecular gas. This additional mass should be present in the disks of their progenitor spiral galaxies, accounting for a significant part of the so-called missing baryons.","119"
"We test the validity of the QCD sum rules applied to the light scalar mesons, the charmed mesons D_s02317 and D_s1 2460, and the X3872 axial meson, considered as tetraquark states. We find that, with the studied currents, it is possible to find an acceptable Borel window only for the X3872 meson. In such a Borel window we have simultaneouly a good OPE convergence and a pole contribution which is bigger than the continuum contribution. We interpret these results as a strong argument against the assignment of a tetraquark structure for the light scalars and the D_s02317 and D_s1 2460 mesons.","110"
"We have developed an image restoration technique based on the Richardson-Lucy algorithm optimized for GLAST-LAT image analysis. Our algorithm is original since it utilizes the PSF point spread function that is calculated for each event. This is critical for EGRET and GLAST-LAT image analysis since the PSF depends on the energy and angle of incident gamma-rays and varies by more than one order of magnitude. EGRET and GLAST-LAT image analysis also faces Poisson noise due to low photon statistics. Our technique incorporates wavelet filtering to minimize noise effects. We present studies of EGRET sources using this novel image restoration technique for possible identification of extended gamma-ray sources.","113"
"If the two lightest neutralinos of the Minimal Supersymmetric Standard Model have a mass splitting less than the Z boson mass, interference effects in the three-body decay chi_20 -- chi_10 f f can be important. We formulate an observable that contains information on the nature of the interference: the ratio BRchi_20 -- chi_10 b b  BRchi_20 -- chi_10 l l-. This will give a constraint on the supersymmetry breaking parameters that is complementary to many techniques already existing in the literature. We present some ideas on how to perform a simple counting experiment to determine this ratio.","103"
"Universe evolution, as described by Friedmann's equations, is determined by source terms fixed by the choice of pressure times energy-density equations of state prho. The usual approach in Cosmology considers equations of state accounting only for kinematic terms, ignoring the contribution from the interactions between the particles constituting the source fluid. In this work the importance of these neglected terms is emphasized. A systematic method, based on the Statistical Mechanics of real fluids, is proposed to include them. A toy-model is presented which shows how such interaction terms can engender significant cosmological effects.","104"
"The high-Q harmonic oscillator mode of a Josephson junction can be used as a novel probe of spurious two-level systems TLSs inside the amorphous oxide tunnel barriers of the junction. In particular, we show that spectroscopic transmission measurements of the junction resonator mode can reveal how the coupling magnitude between the junction and the TLSs varies with an external magnetic field applied in the plane of the tunnel barrier. The proposed experiments offer the possibility of clearly resolving the underlying coupling mechanism for these spurious TLSs, an important decoherence source limiting the quality of superconducting quantum devices.","102"
"Zero-field muon-spin-relaxation ZF-boldmath muSR measurements were carried out down to 80 mK on the randomness bond system Tl_1-xK_xCuCl_3 with x  0.44. Time spectra are well fitted by the stretched exponential function exp -lambda tbeta. The muon spin relaxation rate lambda increases rapidly with decreasing temperature, and beta tends to 0.5 at 80 mK. The divergent increase of lambda suggests the critical slowing down of the frequency of the Cu-3it d spin fluctuations toward a spin frozen state below 80 mK, and the root-exponential-like behavior of the time spectrum indicates that the origin of the relaxation is possibly the spatially-fixed fluctuating dilute moments.","108"
"The subject of this paper is the design of a new concept of modular parallel mechanisms for three, four or five-axis machining applications. Most parallel mechanisms are designed for three- or six-axis machining applications. In the last case, the position and the orientation of the tool are coupled and the shape of the workspace is complex. The aim of this paper is to use a simple parallel mechanism with two-degree-of-freedom dof for translation motions and to add one or two legs to add one or two-dofs for rotation motions. The kinematics and singular configurations are studied for each mechanism.","106"
"Reversible diffusion limited cluster aggregation of hard spheres with rigid bonds was simulated and the self diffusion coefficient was determined for equilibrated systems. The effect of increasing attraction strength was determined for systems at different volume fractions and different interaction ranges. It was found that the slowing down of the diffusion coefficient due to crowding is decoupled from that due to cluster formation. The diffusion coefficient could be calculated from the cluster size distribution and became zero only at infinite attraction strength when permanent gels are formed. It is concluded that so-called attractive glasses are not formed at finite interaction strength.","106"
"We study the spin-orbit splitting ls-splitting for the proton d-orbits in 23F in the Hartree-Fock framework with the tensor force in the exchange channel. 23F has one more proton around the neutron-rich nucleus 22O. A recent experiment indicates that the ls-splitting for the proton d-orbits in 23F is reduced from that in 17F. Our calculation shows that the ls-splitting in 23F becomes smaller by about a few MeV due to the tensor force. This effect comes from the interaction between the valence proton and the occupied neutrons in the 0d52 orbit through the tensor force and makes the ls-splitting in 23F close to the experimental data.","111"
"Starting from a model that consists of a semiclassical spin coupled to two leads we present a microscopic derivation of the Langevin equation for the direction of the spin. For slowly-changing direction it takes on the form of the stochastic Landau-Lifschitz-Gilbert equation. We give expressions for the Gilbert damping parameter and the strength of the fluctuations, including their bias-voltage dependence. At nonzero bias-voltage the fluctuations and damping are not related by the fluctuation-dissipation theorem. We find, however, that in the low-frequency limit it is possible to introduce a voltage-dependent effective temperature that characterizes the fluctuations in the direction of the spin, and its transport-steady-state probability distribution function.","116"
"High Tc Josephson nanoJunctions HTc JnJ made by ion irradiation have remarkable properties for technological applications. However, the spread in their electrical characteristics increases with the ion dose. We present a simple model to explain the JnJ inhomogeneities, which accounts quantitatively for experimental data. The spread in the slit's width of the irradiation mask is the limiting factor.Monte Carlo simulations have been performed using different irradiation conditions to study their influence on the spread of the JnJ charcateristics. A ""universal"" behavior has been evidenced, which allows to propose new strategies to optimize JnJ reproducibility.","105"
"This article reports about a novel extension of dissipative particle dynamics DPD that allows the study of the collective dynamics of complex chemical and structural systems in a spatially resolved manner with a combinatorially complex variety of different system constituents. We show that introducing multipolar interactions between particles leads to extended membrane structures emerging in a self-organized manner and exhibiting both the necessary mechanical stability for transport and fluidity so as to provide a two-dimensional self-organizing dynamic reaction environment for kinetic studies in the context of cell biology. We further show that the emergent dynamics of extended membrane bound objects is in accordance with scaling laws imposed by physics.","112"
"We present quantum query complexity bounds for testing algebraic properties. For a set S and a binary operation on S, we consider the decision problem whether S is a semigroup or has an identity element. If S is a monoid, we want to decide whether S is a group. We present quantum algorithms for these problems that improve the best known classical complexity bounds. In particular, we give the first application of the new quantum random walk technique by Magniez, Nayak, Roland, and Santha that improves the previous bounds by Ambainis and Szegedy. We also present several lower bounds for testing algebraic properties.","115"
"Let A be a subspace arrangement with a geometric lattice such that codimx  1 for every x in A. Using rational homotopy theory, we prove that the complement MA is rationally elliptic if and only if the sum of the orthogonal subspaces is a direct sum. The homotopy type of MA is also given: it is a product of odd dimensional spheres. Finally, some other equivalent conditions are given, such as Poincare duality. Those results give a complete description of arrangements with geometric lattice and with the codimension condition on the subspaces such that MA is rationally elliptic, and show that most arrangements have an hyperbolic complement.","117"
"We report the fast accumulation of a large number of metastable 52Cr atoms in a mixed trap, formed by the superposition of a strongly confining optical trap and a quadrupolar magnetic trap. The steady state is reached after about 400 ms, providing a cloud of more than one million metastable atoms at a temperature of about 100 microK, with a peak density of 1018 atoms.m-3. We have optimized the loading procedure, and measured the light shift of the 5D4 state by analyzing how the trapped atoms respond to a parametric excitation. We compare this result to a theoretical evaluation based on the available spectroscopic data for chromium atoms.","116"
"We study the horofunction boundary of an Artin group of dihedral type with its word metric coming from either the usual Artin generators or the dual generators. In both cases, we determine the horoboundary and say which points are Busemann points, that is the limits of geodesic rays. In the case of the dual generators, it turns out that all boundary points are Busemann points, but this is not true for the Artin generators. We also characterise the geodesics with respect to the dual generators, which allows us to calculate the associated geodesic growth series.","104"
"We present a general formalism which allows us to derive the evolution equations describing one-dimensional 1D and isotropic 2D interfacelike systems, that is based on symmetries, conservation laws, multiple scale arguments, and exploits the relevance of coarsening dynamics. Our approach becomes especially significant in the presence of surface morphological instabilities and allows us to classify the most relevant nonlinear terms in the continuum description of these systems. The formalism applies to systems ranging from eroded nanostructures to macroscopic pattern formation. In particular, we show the validity of the theory for novel experiments on ion plasma erosion.","105"
"The distribution of isoscalar monopole strength in the neutron-even 112-124Sn-isotopes has been computed using a relativistic random-phase-approximation approach. The accurately-calibrated model used here FSUGold'' has been successful in reproducing both ground-state observables as well as collective excitations - including the giant monopole resonance GMR in 90Zr, 144Sm, and 208Pb. Yet this same model significantly overestimates the GMR energies in the Sn isotopes. It is argued that the question of Why is Tin so soft?'' becomes an important challenge to the field and one that should be answered without sacrificing the success already achieved by several theoretical models.","106"
"Rotation-induced splitting of the otherwise degenerate photonic bands is predicted for a two-dimensional photonic crystal made of evanescently coupled microcavities. The symmetry-broken energy splitting is similar to the Zeeman splitting of atomic levels or electron's hole's magnetic moment sublevels in an external magnetic field. The orbital motion of photons in periodic photonic lattice of microcavities is shown to enhance significantly such Coriolis-Zeeman splitting as compared to a solitary microcavity D.L. Boiko, Optics Express 2, 397 1998. The equation of motion suggests that nonstationary rotation induces quantum transitions between photonic states and, furthermore, that such transitions will serve as a source of nonstationary gravitational field.","115"
"We consider globally regular and black hole solutions in SU2 Einstein-Yang-Mills-Higgs theory, coupled to a dilaton field. The basic solutions represent magnetic monopoles, monopole-antimonopole systems or black holes with monopole or dipole hair. When the globally regular solutions carry additionally electric charge, an angular momentum density results, except in the simplest spherically symmetric case. We evaluate the global charges of the solutions and their effective action, and analyze their dependence on the gravitational coupling strength. We show, that in the presence of a dilaton field, the black hole solutions satisfy a generalized Smarr type mass formula.","108"
"We study the thermodynamics of the hard wall model, which consists in the introduction of an infrared cut-off in asymptotically AdS spaces. This is a toy model for confining backgrounds in the context of the gaugegravity correspondence. We use holographic renormalization and reproduce the existence of a Hawking Page phase transition recently discussed by Herzog. We also show that the entropy jumps from N0 to N2, which reinforces the interpretation of this transition as the gravity dual of confinementdeconfinement. We also show that similar results hold for the phenomenologically motivated soft wall model, underlining the potential universality of our analysis.","108"
"We present a systematic semiclassical procedure to compute the partition function for scalar field theories at finite temperature. The central objects in our scheme are the solutions of the classical equations of motion in imaginary time, with spatially independent boundary conditions. Field fluctuations -- both field deviations around these classical solutions, and fluctuations of the boundary value of the fields -- are resummed in a Gaussian approximation. In our final expression for the partition function, this resummation is reduced to solving certain ordinary differential equations. Moreover, we show that it is renormalizable with the usual 1-loop counterterms.","106"
"We discuss the problem of designing an unambiguous programmable discriminator for mixed quantum states. We prove that there does not exist such a universal unambiguous programmable discriminator for mixed quantum states that has two program registers and one data register. However, we find that we can use the idea of programmable discriminator to unambiguously discriminate mixed quantum states. The research shows that by using such an idea, when the success probability for discrimination reaches the upper bound, the success probability is better than what we do not use the idea to do, except for some special cases.","105"
"In this paper we investigate non-central elements of the Iwahori-Hecke algebra of the symmetric group whose squares are central. In particular, we describe a commutative subalgebra generated by certain non-central square roots of central elements, and the generic existence of a rank-three submodule of the Hecke algebra contained in the square root of the centre but not in the centre. The generators for this commutative subalgebra include the longest word and elements related to trivial and sign characters of the Hecke algebra. We find elegant expressions for the squares of such generators in terms of both the minimal basis of the centre and the elementary symmetric functions of Murphy elements.","116"
"The first order perturbations of the energy levels of a stationary hydrogen atom in static external gravitational field, with Schwarzschild metric, are investigated. The energy shifts are calculated for the relativistic 1S, 2S, 2P, 3S, 3P, 3D, 4S, 4P, 4D and 4F levels. The results show that the energy-level shifts of the states with total angular momentum quantum number 12 are all zero, and the ratio of absolute energy shifts with total angular momentum quantum number 52 is 1:4:5. This feature can be used to help us to distinguish the gravitational effect from other effect.","110"
"Chirally odd generalized parton distributions GPDs and the Boer-Mulders function provide valuable information about spin-orbit correlations for quarks in nucleons and other hadrons. We compare results for the relevant GPD barEq_T from a variety of phenomenological models as well as recent lattice results. We find that barEq_T0 for nucleons as well as the pion and for both u and d quark. As a result, the corresponding Boer Mulders functions are all expected to be negative. The sign of barEq_T arises from the relative sign between the upper and lower Dirac components for the quark wave functions.","102"
"A formalism for quantum error correction based on operator algebras was introduced in 1 via consideration of the Heisenberg picture for quantum dynamics. The resulting theory allows for the correction of hybrid quantum-classical information and does not require an encoded state to be entirely in one of the corresponding subspaces or subsystems. Here, we provide detailed proofs for the results of 1, derive a number of new results, and we elucidate key points with expanded discussions. We also present several examples and indicate how the theory can be extended to operator spaces and general positive operator-valued measures.","104"
"Let pi be a cuspidal automorphic representation of GL_4 with central character mu2. It is known that pi has Shalika period with respect to mu if and only if the L-function LSs, pi, bigwedge2otimesmu-1 has a pole at s1. Recentlt, Jacquet and Martin considered the analogous question for cuspidal representations pi_D of the inner form GL_2DA, and obtained a partial result via the relative trace formula. In this paper, we provide a complete solution to this problem via the method of theta correspondence, and give necessary and sufficient conditions for the existence of Shalika period for pi_D. We also resolve the analogous question in the local setting.","118"
"We investigate the integer quantum Hall system in a two dimensional lattice model with spatially correlated disorder by using the efficient method to calculate the Chern number proposed by Fukui textitet al. Distribution of charge density indicates that the extended states at the center of each Landau band have percolating current paths, which are topologically equivalent to the edge states that exist in a system with boundaries. As increasing the strength of disorder, floating feature is observed in an averaged Hall conductance as a function of filling factor. Its relation to the observed experiments is also discussed.","103"
"We describe a recursive algorithm that produces an integral basis for the centre of the Hecke algebra of type A consisting of linear combinations of monomial symmetric polynomials of Jucys--Murphy elements. We also discuss the existence of integral bases for the centre of the Hecke algebra that consist solely of monomial symmetric polynomials of Jucys--Murphy elements. Finally, for n3, we show that only one such basis exists for the centre of the Hecke algebra, by proving that there are exactly four bases for the centre of the corresponding symmetric group algebra which consist solely of monomial symmetric polynomials of Jucys--Murphy elements.","113"
"Using a novel, string theory-inspired formalism based on a Hamiltonian constraint, we obtain a conformal mechanical system for the spatially flat four-dimensional Robertson-Walker Universe. Depending on parameter choices, this system describes either a relativistic particle in the Robertson-Walker background, or metric fluctuations of the Robertson-Walker geometry. Moreover we derive a tree-level M-theory matrix model in this time-dependent background. Imposing the Hamiltonian constraint forces the spacetime geometry to be fuzzy near the big bang, while the classical Robertson-Walker geometry emerges as the Universe expands. From our approach we also derive the temperature of the Universe interpolating between the radiation and matter dominated eras.","112"
"The ratio of transverse momentum distribution of thermal photons to dilepton has been evaluated. It is observed that this ratio reaches a plateau beyond a certain value of transverse momentum. We argue that this ratio can be used to estimate the initial temperature of the system by selecting the transverse momentum and invariance mass windows judiciously. It is demonstrated that if the radial flow is large then the plateau disappear and hence a deviation from the plateau can be used as an indicator of large radial flow. The sensitivity of the results on various input parameters has been studied.","104"
"This article considers the application of particle filtering to continuous-discrete optimal filtering problems, where the system model is a stochastic differential equation, and noisy measurements of the system are obtained at discrete instances of time. It is shown how the Girsanov theorem can be used for evaluating the likelihood ratios needed in importance sampling. It is also shown how the methodology can be applied to a class of models, where the driving noise process is lower in the dimensionality than the state and thus the laws of state and noise are not absolutely continuous. Rao-Blackwellization of conditionally Gaussian models and unknown static parameter models is also considered.","114"
"We investigate low-temperature transport properties of thin TiN superconducting films in the vicinity of the disorder-driven superconductor-insulator transition. In a zero magnetic field, we find an extremely sharp separation between superconducting and insulating phases, evidencing a direct superconductor-insulator transition without an intermediate metallic phase. At moderate temperatures, in the insulating films we reveal thermally activated conductivity with the magnetic field-dependent activation energy. At very low temperatures, we observe a zero-conductivity state, which is destroyed at some depinning threshold voltage V_T. These findings indicate formation of a distinct collective state of the localized Cooper pairs in the critical region at both sides of the transition.","114"
"The self-propelled motion of microscopic bodies immersed in a fluid medium is studied using molecular dynamics simulation. The advantage of the atomistic approach is that the detailed level of description allows complete freedom in specifying the swimmer design and its coupling with the surrounding fluid. A series of two-dimensional swimming bodies employing a variety of propulsion mechanisms -- motivated by biological and microrobotic designs -- is investigated, including the use of moving limbs, changing body shapes and fluid jets. The swimming efficiency and the nature of the induced, time-dependent flow fields are found to differ widely among body designs and propulsion mechanisms.","109"
"Extending our results in ""Entropy conjecture for continuous maps of nilmanifolds"", to appear in Israel Jour. of Math., we confirm that Entropy Conjecture holds for every continuous self-map of a compact Kpi,1 manifold with the fundamental group pi torsion free and virtually nilpotent, in particular for every continuous map of an infra-nilmanifold. In fact we prove a stronger version, a lower estimate of the topological entropy of a map by logarithm of the spectral radius of an associated ""linearization matrix"" with integer entries. From this, referring to known estimates of Mahler measure of polynomials, we deduce some absolute lower bounds for the entropy.","117"
"We analyze the BOOMERanG 2003 B03 145 GHz temperature map to constrain the amplitude of a non Gaussian, primordial contribution to CMB fluctuations. We perform a pixel space analysis restricted to a portion of the map chosen in view of high sensitivity, very low foreground contamination and tight control of systematic effects. We set up an estimator based on the three Minkowski functionals which relies on high quality simulated data, including non Gaussian CMB maps. We find good agreement with the Gaussian hypothesis and derive the first limits based on BOOMERanG data for the non linear coupling parameter f_NL as -300f_NL650 at 68 CL and -800f_NL1050 at 95 CL.","116"
"With the great success in simulating many intelligent behaviors using computing devices, there has been an ongoing debate whether all conscious activities are computational processes. In this paper, the answer to this question is shown to be no. A certain phenomenon of consciousness is demonstrated to be fully represented as a computational process using a quantum computer. Based on the computability criterion discussed with Turing machines, the model constructed is shown to necessarily involve a non-computable element. The concept that this is solely a quantum effect and does not work for a classical case is also discussed.","105"
"By applying the idea of parafermionic clustering to composite bosons with positive as well as negative flux, a new series of trial wavefunctions to describe fractional quantum Hall states is proposed. These non-Abelian states compete at filling factors k3k - 2 with other ground states like stripes or composite fermion states. These two series contain all the states recently discovered by Pan et al. Phys. Rev. Lett. 90, 016801 2003 including the even denominator cases. Exact diagonalization studies on the sphere and torus point to their possible relevance for filling factors 37, 311, and 38.","107"
"Phases of the spherical harmonic analysis of full-sky cosmic microwave background CMB temperature data contain useful information complementary to the ubiquitous angular power spectrum. In this letter we present a new method of phase analysis on incomplete sky maps. It is based on Fourier phases of equal-latitude pixel rings of the map, which are related to the mean angle of the trigonometric moments from the full-sky phases. They have an advantage for probing regions of interest without tapping polluted Galactic plane area, and can localize non-Gaussian features and departure from statistical isotropy in the CMB.","101"
"A spectral analysis of the nearby isolated neutron star RX J1856.5-3754 is presented. Applying the kinetic approach, the distribution functions of emitting electrons are derived and the entire spectra is fitted. It is found that waves excited by the cyclotron mechanism, come in the radio domain. We confirm that the cyclotron instability is quite efficient, since the estimations show that the time of wave-particle interaction is long enough for particles to acquire perpendicular momentum and generate observed radiation. The lack of rotational modulation is discussed and the pulsar spin period is estimated.","100"
"The non-relativistic G_0 G formalism of BCS-BEC crossover at finite temperature is extended to relativistic fermion systems. The uncondensed pairs contribute a pseudogap to the fermion excitations. The theory recovers the BCS mean field approximation at zero temperature and the non-relativistic results in a proper limit. For massive fermions, when the coupling strength increases, there exist two crossovers from the weak coupling BCS superfluid to the non-relativistic BEC state and then to the relativistic BEC state. For color superconductivity at moderate baryon density, the matter is in the BCS-BEC crossover region, and the behavior of the pseudogap is quite similar to that found in high temperature superconductors.","116"
